a	b	r	nb	Figure_of_merit
0.643066406	0.839355469	2	1	0.249991029
2.913574219	0.587402344	2	1	0.230432326
1.949707031	0.289550781	2	1	0.238943718
2.614746094	0.038574219	2	1	0.235297247
0.930175781	0.744628906	2	1	0.24567771
2.614746094	0.006347656	2	1	0.234093808
0.997558594	0.028808594	2	1	0.245833631
2.113769531	0.419433594	2	1	0.237953092
2.049316406	0.152832031	2	1	0.23852526
1.387207031	0.587402344	2	1	0.244209511
1.322753906	0.158691406	2	1	0.24558863
2.031738281	0.184082031	2	1	0.237689192
1.803222656	0.732910156	2	1	0.237095829
2.107910156	0.690917969	2	1	0.237139762
0.559570313	0.438476563	2	1	0.244831961
1.744628906	0.674316406	2	1	0.240178714
1.240722656	0.026855469	2	1	0.244898688
2.494628906	0.616699219	2	1	0.235866962
1.020996094	0.317871094	2	1	0.247618365
1.721191406	0.312011719	2	1	0.240178714
1.779785156	0.006347656	2	1	0.241283472
0.423339844	0.799316406	2	1	0.250619278
1.976074219	0.524902344	2	1	0.23784312
0.168457031	0.556152344	2	1	0.24150466
0.534667969	0.067871094	2	1	0.243609881
0.704589844	0.127441406	2	1	0.247640707
2.444824219	0.383300781	2	1	0.235472488
1.249511719	0.383300781	2	1	0.242345893
2.846191406	0.354980469	2	1	0.232412927
2.690917969	0.949707031	2	1	0.230258511
0.804199219	0.175292969	2	1	0.249206605
0.730957031	0.302246094	2	1	0.243410133
2.781738281	0.434082031	2	1	0.231258615
0.757324219	0.875488281	2	1	0.249766808
1.800292969	0.796386719	2	1	0.242190843
1.108886719	0.992675781	2	1	0.244920933
2.254394531	0.094238281	2	1	0.236656668
0.701660156	0.429199219	2	1	0.246680743
1.911621094	0.897949219	2	1	0.239208153
1.574707031	0.164550781	2	1	0.238877627
1.170410156	0.709472656	2	1	0.242456666
2.811035156	0.081542969	2	1	0.23328554
2.603027344	0.619628906	2	1	0.23431244
1.020996094	0.225097656	2	1	0.244142857
0.710449219	0.956542969	2	1	0.248579775
1.653808594	0.607910156	2	1	0.240289102
2.471191406	0.979980469	2	1	0.233394703
0.936035156	0.194824219	2	1	0.246234751
1.671386719	0.448730469	2	1	0.239737362
0.303222656	0.964355469	2	1	0.250641728
0.452636719	0.500488281	2	1	0.245343724
2.846191406	0.994628906	2	1	0.229780775
0.101074219	0.789550781	2	1	0.240002136
0.394042969	0.496582031	2	1	0.244342841
1.855957031	0.677246094	2	1	0.238745466
0.484863281	0.716308594	2	1	0.249520257
2.081542969	0.059082031	2	1	0.239208153
0.019042969	0.871582031	2	1	0.239957999
2.440429688	0.440429688	2	1	0.236898168
2.544433594	0.576660156	2	1	0.235713526
2.154785156	0.663574219	2	1	0.236942087
2.520996094	0.817871094	2	1	0.235406766
0.801269531	0.106933594	2	1	0.248602151
0.314941406	0.588378906	2	1	0.244342841
0.997558594	0.639160156	2	1	0.24567771
0.256347656	0.140136719	2	1	0.241615283
2.447753906	0.069824219	2	1	0.233678619
1.214355469	0.371582031	2	1	0.244831961
2.113769531	0.404785156	2	1	0.236437204
2.963378906	0.706542969	2	1	0.230063029
1.034179688	0.471679688	2	1	0.246703051
1.296386719	0.680175781	2	1	0.242057974
2.090332031	0.974121094	2	1	0.23328554
0.657714844	0.674316406	2	1	0.250125601
0.631347656	0.636230469	2	1	0.249184208
1.630371094	0.990722656	2	1	0.240443677
0.754394531	0.701660156	2	1	0.249946179
2.389160156	0.491699219	2	1	0.233787852
2.254394531	0.126464844	2	1	0.236546926
2.216308594	0.248535156	2	1	0.234093808
0.224121094	0.021972656	2	1	0.235625865
2.898925781	0.911621094	2	1	0.231933516
0.373535156	0.141113281	2	1	0.242988653
0.394042969	0.827636719	2	1	0.247730081
1.100097656	0.373535156	2	1	0.24456512
2.620605469	0.504394531	2	1	0.234290573
0.405761719	0.047363281	2	1	0.242744769
0.631347656	0.617675781	2	1	0.250058312
2.570800781	0.993652344	2	1	0.234093808
2.178222656	0.857910156	2	1	0.234159389
2.913574219	0.727050781	2	1	0.229542045
0.558105469	0.413574219	2	1	0.249251403
1.193847656	0.702636719	2	1	0.245878187
0.862792969	0.583496094	2	1	0.249027447
1.855957031	0.865722656	2	1	0.23784312
2.008300781	0.614746094	2	1	0.238987783
0.291503906	0.566894531	2	1	0.245098915
1.835449219	0.081542969	2	1	0.238481229
0.326660156	0.909667969	2	1	0.250125601
2.371582031	0.692871094	2	1	0.234662414
2.778808594	0.686035156	2	1	0.232674581
2.632324219	0.909667969	2	1	0.231977083
0.024902344	0.993652344	2	1	0.243698679
1.064941406	0.218261719	2	1	0.24456512
2.623535156	0.391113281	2	1	0.232979985
2.397949219	0.394042969	2	1	0.236195884
0.147949219	0.391113281	2	1	0.237139762
2.318847656	0.823730469	2	1	0.233744156
1.855957031	0.677246094	2	1	0.239715302
0.947753906	0.283691406	2	1	0.24498767
2.485839844	0.861816406	2	1	0.235582039
1.612792969	0.833496094	2	1	0.241947272
2.811035156	0.081542969	2	1	0.229173283
1.973144531	0.782714844	2	1	0.236086224
0.326660156	0.428222656	2	1	0.241460416
1.888183594	0.857910156	2	1	0.239252237
0.854003906	0.659667969	2	1	0.249184208
0.338378906	0.331542969	2	1	0.243121721
1.665527344	0.057128906	2	1	0.240907634
2.500488281	0.888183594	2	1	0.233787852
0.933105469	0.527832031	3	1	0.243410133
2.834472656	0.062011719	3	1	0.23169395
1.876464844	0.268066406	3	1	0.244476199
2.201660156	0.875488281	3	1	0.235713526
1.357910156	0.147949219	3	1	0.243987359
2.655761719	0.745605469	3	1	0.231868171
2.049316406	0.183105469	3	1	0.235078265
2.087402344	0.541503906	3	1	0.239560909
1.152832031	0.665527344	3	1	0.242080117
0.465820313	0.471679688	3	1	0.233438374
1.152832031	0.680175781	3	1	0.247082409
2.793457031	0.758300781	3	1	0.231498011
2.611816406	0.590332031	3	1	0.235757361
1.152832031	0.665527344	3	1	0.245722255
1.882324219	0.000488281	3	1	0.240068347
1.366699219	0.055175781	3	1	0.246993127
1.167480469	0.824707031	3	1	0.246569215
0.218261719	0.183105469	3	1	0.230975812
1.958496094	0.755371094	3	1	0.24243451
2.374511719	0.267089844	3	1	0.235625865
0.643066406	0.839355469	3	1	0.24363208
1.167480469	0.824707031	3	1	0.244654054
2.134277344	0.025878906	3	1	0.239560909
0.068847656	0.930175781	3	1	0.235910808
1.439941406	0.324707031	3	1	0.246836915
2.289550781	0.707519531	3	1	0.238305133
2.339355469	0.746582031	3	1	0.237491341
1.987792969	0.458496094	3	1	0.239494752
0.147949219	0.391113281	3	1	0.232630964
0.569824219	0.431152344	3	1	0.235253444
0.719238281	0.544433594	3	1	0.243343565
0.604980469	0.262207031	3	1	0.232412927
1.562988281	0.825683594	3	1	0.242057974
2.989746094	0.663574219	3	1	0.232652772
0.716308594	0.935058594	3	1	0.248960275
2.715820313	0.221679688	3	1	0.233263709
1.741699219	0.665527344	3	1	0.24232374
0.522949219	0.769042969	3	1	0.241438295
1.814941406	0.698730469	3	1	0.239980067
2.087402344	0.541503906	3	1	0.237315527
1.782714844	0.487792969	3	1	0.242656108
1.146972656	0.745605469	3	1	0.244476199
2.453613281	0.824707031	3	1	0.236152017
2.670410156	0.281738281	3	1	0.235735443
0.643066406	0.140136719	3	1	0.232696391
2.453613281	0.185058594	3	1	0.23852526
1.220214844	0.236816406	3	1	0.239428602
0.060058594	0.466308594	3	1	0.233613088
1.659667969	0.874511719	3	1	0.237403428
0.520019531	0.561035156	3	1	0.233831551
2.307128906	0.861816406	3	1	0.239164073
1.146972656	0.414550781	3	1	0.246881543
1.920410156	0.585449219	3	1	0.241526783
0.391113281	0.262207031	3	1	0.230475787
2.793457031	0.431152344	3	1	0.233656775
1.784179688	0.032226563	3	1	0.238701419
2.556152344	0.197753906	3	1	0.23815109
2.066894531	0.514160156	3	1	0.237425405
0.496582031	0.148925781	3	1	0.231759277
0.982910156	0.522949219	3	1	0.244898688
1.542480469	0.397949219	3	1	0.242678272
0.191894531	0.639160156	3	1	0.233853401
0.657714844	0.362792969	3	1	0.234356176
1.076660156	0.000488281	3	1	0.235406766
2.342285156	0.226074219	3	1	0.238701419
0.432128906	0.738769531	3	1	0.23698601
2.175292969	0.395019531	3	1	0.237051899
2.225097656	0.998535156	3	1	0.235143951
2.895996094	0.850097656	3	1	0.233460211
0.493652344	0.385253906	3	1	0.232696391
2.898925781	0.963378906	3	1	0.232325734
1.035644531	0.375488281	3	1	0.246703051
2.386230469	0.738769531	3	1	0.233897104
0.839355469	0.507324219	3	1	0.243565487
0.206542969	0.239746094	3	1	0.231084567
0.631347656	0.515136719	3	1	0.240377426
0.373535156	0.007324219	3	1	0.230454056
1.293457031	0.864746094	3	1	0.245722255
2.386230469	0.929199219	3	1	0.236283626
2.274902344	0.464355469	3	1	0.237293554
1.896972656	0.164550781	3	1	0.2384372
1.343261719	0.609863281	3	1	0.244276172
0.965332031	0.349121094	3	1	0.243676478
2.761230469	0.918457031	3	1	0.231998868
1.809082031	0.225097656	3	1	0.240598291
0.118652344	0.510253906	3	1	0.232958165
2.831542969	0.809082031	3	1	0.233176396
2.477050781	0.520019531	3	1	0.232979985
1.782714844	0.299316406	3	1	0.241593157
2.002441406	0.280761719	3	1	0.239582963
0.465820313	0.782226563	3	1	0.243121721
0.159667969	0.692871094	3	1	0.234137528
0.900878906	0.394042969	3	1	0.237953092
2.315917969	0.343261719	3	1	0.236546926
1.501464844	0.081542969	3	1	0.240156639
2.556152344	0.774902344	3	1	0.233351036
0.930175781	0.692871094	3	1	0.244698526
1.768066406	0.979003906	3	1	0.238789517
2.271972656	0.289550781	3	1	0.241040257
2.330566406	0.541503906	3	1	0.238195099
1.809082031	0.130371094	3	1	0.239516803
2.629394531	0.466308594	3	1	0.234859361
0.021972656	0.124511719	3	1	0.234378045
2.093261719	0.808105469	3	1	0.240907634
0.235839844	0.971191406	3	1	0.237601251
0.684082031	0.100097656	3	1	0.232173175
1.709472656	0.808105469	3	1	0.240730847
2.304199219	0.242675781	3	1	0.237887106
0.109863281	0.091308594	3	1	0.232674581
1.398925781	0.411621094	3	1	0.24498767
0.083496094	0.225097656	3	1	0.234137528
1.492675781	0.571777344	3	1	0.241725926
2.515136719	0.937988281	3	1	0.23637138
2.225097656	0.648925781	3	1	0.235428673
0.098144531	0.062988281	3	1	0.233307371
2.649902344	0.104003906	3	1	0.234771821
1.724121094	0.459472656	3	1	0.241371938
2.986816406	0.215332031	3	1	0.23204244
2.986816406	0.358886719	3	1	0.232870895
0.698730469	0.676269531	3	1	0.238921687
1.562988281	0.527832031	3	1	0.243010829
1.094238281	0.919433594	3	1	0.244342841
0.733886719	0.617675781	3	1	0.241327703
2.872558594	0.903808594	3	1	0.233220051
0.979980469	0.372558594	3	1	0.241062363
0.534667969	0.723144531	3	1	0.242678272
2.216308594	0.796386719	3	1	0.237579267
1.659667969	0.105957031	3	1	0.243033006
1.823730469	0.616699219	3	1	0.240841333
0.432128906	0.929199219	3	1	0.240554111
0.839355469	0.473144531	3	1	0.24258962
1.809082031	0.130371094	3	1	0.246747669
1.680175781	0.994628906	3	1	0.240399509
0.426269531	0.048339844	3	1	0.230388867
2.649902344	0.104003906	3	1	0.23431244
2.063964844	0.580566406	3	1	0.238591314
1.829589844	0.597167969	3	1	0.240885533
0.300292969	0.520996094	3	1	0.232173175
2.254394531	0.126464844	3	1	0.236634718
1.431152344	0.947753906	3	1	0.243210449
0.950683594	0.436035156	3	1	0.245722255
2.512207031	0.712402344	3	1	0.235932733
2.758300781	0.306152344	3	1	0.23372231
2.128417969	0.974121094	3	1	0.239186113
1.035644531	0.845214844	3	1	0.246123303
2.629394531	0.466308594	3	1	0.235494396
0.414550781	0.583496094	3	1	0.236086224
0.757324219	0.034667969	3	1	0.232958165
2.726074219	0.281738281	3	1	0.23280545
2.283691406	0.105957031	3	1	0.240311182
2.986816406	0.358886719	3	1	0.229129913
2.046386719	0.073730469	3	1	0.237821128
1.665527344	0.571777344	3	1	0.240244944
1.369628906	0.676269531	3	1	0.245945028
0.350097656	0.123535156	3	1	0.230019596
1.340332031	0.381347656	3	1	0.241261358
2.239746094	0.224121094	3	1	0.234596778
0.552246094	0.068847656	3	1	0.231106321
0.842285156	0.300292969	3	1	0.235187746
2.093261719	0.352050781	3	1	0.23764522
2.764160156	0.937988281	3	1	0.231824611
0.183105469	0.191894531	3	1	0.232456528
1.270019531	0.078613281	3	1	0.239693244
0.452636719	0.970214844	3	1	0.241394056
2.406738281	0.606933594	3	1	0.233394703
0.229980469	0.520019531	3	1	0.231759277
2.910644531	0.500488281	3	1	0.230888822
0.174316406	0.027832031	3	1	0.232391127
0.856933594	0.764160156	3	1	0.244876445
2.248535156	0.662597656	3	1	0.239142034
2.345214844	0.861816406	3	1	0.236261689
1.542480469	0.957519531	3	1	0.241394056
0.291503906	0.752441406	3	1	0.234749938
2.960449219	0.453613281	3	1	0.231541548
0.839355469	0.473144531	3	1	0.240333262
0.027832031	0.786621094	3	1	0.236239753
1.577636719	0.845214844	3	1	0.242722603
0.150878906	0.644042969	3	1	0.234509276
0.584472656	0.183105469	3	1	0.231432712
2.292480469	0.199707031	3	1	0.233875252
1.680175781	0.884277344	3	1	0.241858724
0.552246094	0.443847656	3	1	0.23617395
0.191894531	0.028808594	3	1	0.231715725
1.179199219	0.547363281	3	1	0.244365065
2.515136719	0.782714844	3	1	0.237007972
2.371582031	0.692871094	3	1	0.234837475
0.109863281	0.091308594	3	1	0.232718201
0.566894531	0.188964844	3	1	0.231563318
2.764160156	0.597167969	3	1	0.236217818
0.174316406	0.171386719	3	1	0.232434727
1.712402344	0.479003906	3	1	0.239053886
2.957519531	0.204589844	3	1	0.23372231
2.661621094	0.147949219	3	1	0.234618656
2.066894531	0.903808594	3	1	0.237975088
2.629394531	0.501464844	3	1	0.235976583
1.633300781	0.238769531	3	1	0.241681667
2.811035156	0.850097656	3	1	0.232979985
0.604980469	0.247558594	3	1	0.230171622
0.862792969	0.590332031	3	1	0.239075922
0.766113281	0.387207031	3	1	0.23823911
0.147949219	0.273925781	3	1	0.232325734
2.269042969	0.176269531	3	1	0.237007972
0.405761719	0.164550781	3	1	0.229997882
2.594238281	0.423339844	3	1	0.233329203
2.761230469	0.091308594	3	1	0.230693139
1.478027344	0.009277344	3	1	0.245388245
2.025878906	0.835449219	3	1	0.237953092
2.087402344	0.776855469	3	1	0.238085084
0.522949219	0.766113281	3	1	0.235516306
1.580566406	0.077636719	3	1	0.243587684
1.237792969	0.215332031	3	1	0.242500981
0.083496094	0.130371094	3	1	0.233547565
0.862792969	0.082519531	3	1	0.231041063
1.020996094	0.225097656	3	1	0.243254818
1.296386719	0.501464844	3	1	0.245076665
1.305175781	0.067871094	3	1	0.242899957
2.154785156	0.663574219	3	1	0.2384372
2.919433594	0.779785156	3	1	0.233503886
0.979980469	0.270019531	3	1	0.240355344
2.834472656	0.062011719	3	1	0.235428673
1.923339844	0.299316406	3	1	0.242811274
2.175292969	0.645996094	3	1	0.2384372
2.386230469	0.738769531	3	1	0.23648109
2.834472656	0.326660156	3	1	0.233110918
0.728027344	0.244628906	3	1	0.233416538
2.556152344	0.197753906	3	1	0.237733168
2.046386719	0.930175781	3	1	0.235757361
1.633300781	0.239746094	3	1	0.243077362
0.194824219	0.472167969	3	1	0.23136742
1.179199219	0.547363281	3	1	0.245900467
1.838378906	0.957519531	3	1	0.239384506
0.997558594	0.028808594	3	1	0.239582963
1.034179688	0.782226563	3	1	0.245076665
1.527832031	0.290527344	3	1	0.24372088
1.000488281	0.388183594	3	1	0.243055184
1.996582031	0.648925781	3	1	0.236305563
0.212402344	0.416503906	3	1	0.233263709
2.055175781	0.317871094	3	1	0.236459147
0.780761719	0.370605469	3	1	0.239406554
1.220214844	0.236816406	3	1	0.243010829
1.111816406	0.733886719	3	1	0.245922747
1.067871094	0.053222656	3	1	0.235757361
1.964355469	0.621582031	3	1	0.23927428
1.182128906	0.236816406	3	1	0.24407621
0.599121094	0.333496094	3	1	0.234028233
2.591308594	0.671386719	3	1	0.234793705
1.829589844	0.752441406	3	1	0.239582963
2.403808594	0.357910156	3	1	0.234378045
2.485839844	0.861816406	3	1	0.236503035
0.912597656	0.436035156	3	1	0.240797136
1.472167969	0.160644531	3	1	0.241394056
0.086425781	0.974121094	3	1	0.237777146
2.289550781	0.458496094	3	1	0.236898168
0.294433594	0.326660156	3	1	0.230041312
1.598144531	0.295410156	3	1	0.241615283
0.452636719	0.500488281	3	1	0.232500133
1.803222656	0.905761719	3	1	0.240929736
2.737792969	0.957519531	3	1	0.236854252
1.284667969	0.980957031	3	1	0.246101016
2.201660156	0.034667969	3	1	0.236854252
1.738769531	0.779785156	3	1	0.238921687
0.555175781	0.009277344	3	1	0.229411869
1.167480469	0.185058594	3	1	0.23883357
2.901855469	0.059082031	3	1	0.232391127
0.842285156	0.547363281	3	1	0.24372088
2.898925781	0.665527344	3	1	0.230584453
1.867675781	0.005371094	3	1	0.238811543
2.450683594	0.170410156	3	1	0.237073864
2.236816406	0.870605469	3	1	0.239075922
1.492675781	0.571777344	3	1	0.242235139
2.286621094	0.896972656	3	1	0.24134982
1.510253906	0.473144531	3	1	0.241725926
1.475097656	0.248535156	3	1	0.241681667
0.555175781	0.869628906	3	1	0.245766803
0.930175781	0.848144531	3	1	0.243987359
2.494628906	0.551269531	3	1	0.234728056
2.937011719	0.641113281	3	1	0.230475787
1.343261719	0.048339844	3	1	0.24232374
1.973144531	0.782714844	3	1	0.240907634
1.709472656	0.352050781	3	1	0.239252237
0.414550781	0.212402344	3	1	0.230432326
2.075683594	0.513183594	3	1	0.238371163
0.599121094	0.646972656	3	1	0.240598291
0.522949219	0.884277344	3	1	0.243454516
2.649902344	0.839355469	3	1	0.233897104
0.977050781	0.774902344	3	1	0.242877785
0.174316406	0.171386719	3	1	0.233416538
1.882324219	0.659667969	3	1	0.240421592
0.889160156	0.991699219	3	1	0.247841817
0.889160156	0.472167969	3	1	0.244876445
1.741699219	0.680175781	3	1	0.240929736
2.702636719	0.604980469	3	1	0.236437204
0.889160156	0.812988281	3	1	0.248467907
2.591308594	0.670410156	3	1	0.237249609
0.432128906	0.929199219	3	1	0.246034159
2.895996094	0.069824219	3	1	0.234268707
2.702636719	0.648925781	3	1	0.231215099
0.745605469	0.465332031	3	1	0.24108447
2.494628906	0.616699219	3	1	0.235143951
0.698730469	0.491699219	3	1	0.239318368
2.386230469	0.929199219	3	1	0.23670057
0.426269531	0.048339844	3	1	0.22991103
1.744628906	0.674316406	3	1	0.241836589
1.665527344	0.807128906	3	1	0.241947272
0.294433594	0.062011719	3	1	0.230367139
1.220214844	0.300292969	3	1	0.242500981
0.496582031	0.884277344	3	1	0.24619017
1.814941406	0.088378906	3	1	0.240642473
1.937988281	0.450683594	3	1	0.239230195
1.390136719	0.907714844	3	1	0.243010829
0.060058594	0.515136719	3	1	0.233482048
2.895996094	0.692871094	3	1	0.231258615
1.442871094	0.928222656	3	1	0.247394994
2.412597656	0.417480469	3	1	0.238261117
2.239746094	0.381347656	3	1	0.235866962
1.223144531	0.310058594	3	1	0.241725926
1.729980469	0.637207031	3	1	0.239009816
1.357910156	0.521972656	3	1	0.24750667
0.268066406	0.479003906	3	1	0.231171585
1.917480469	0.332519531	3	1	0.241925134
2.570800781	0.993652344	3	1	0.237601251
2.934082031	0.836425781	3	1	0.234203114
1.958496094	0.287597656	3	1	0.239869735
0.083496094	0.662597656	3	1	0.236415262
1.864746094	0.756347656	3	1	0.238635354
1.492675781	0.807128906	3	1	0.243787489
1.577636719	0.375488281	3	1	0.245054415
2.629394531	0.469238281	3	1	0.237887106
1.020996094	0.194824219	3	1	0.239164073
2.395019531	0.138183594	3	1	0.237579267
1.390136719	0.062988281	3	1	0.238173094
0.300292969	0.520019531	3	1	0.233809701
2.998535156	0.912597656	3	1	0.234487402
0.373535156	0.394042969	3	1	0.232565545
0.432128906	0.738769531	3	1	0.239560909
1.577636719	0.375488281	3	1	0.243188266
1.516113281	0.637207031	3	1	0.24108447
2.345214844	0.425292969	3	1	0.237733168
0.104003906	0.726074219	3	1	0.235143951
2.623535156	0.644042969	3	1	0.23247833
0.086425781	0.316894531	3	1	0.234006376
1.630371094	0.115722656	3	1	0.240708753
1.111816406	0.947753906	3	1	0.244053996
0.183105469	0.038574219	3	1	0.232325734
1.784179688	0.221679688	3	1	0.240620381
1.729980469	0.122558594	3	1	0.240267023
2.702636719	0.648925781	3	1	0.235078265
1.442871094	0.864746094	3	1	0.247015446
